073	v1_maiden_accurate|below_good|1073	d0a2f7784edbdab7
074	v1_maiden_accurate|below_good|1074	fe0a21a212305ef5
075	v1_maiden_accurate|below_good|1075	05e5947d6a56f3d5
076	v1_maiden_accurate|below_good|1076	10ceeaae2314ef72
077	v1_maiden_accurate|below_good|1077	c0785bd4a135fd8e
078	v1_maiden_accurate|below_good|1078	52fcc166dbf3847e
079	v1_maiden_accurate|below_good|1079	a45fdeba8c09c770
080	v1_maiden_accurate|below_good|1080	f8ad0048d25757bb
081	v1_maiden_accurate|below_good|1081	392a5014bc7732fa
082	v1_maiden_accurate|above_good|1082	0f7bcb25f89c5404
083	v1_maiden_accurate|above_good|1083	890bb686c40a81db
084	v1_maiden_accurate|above_good|1084	7aa216b116566a89
085	v1_maiden_accurate|above_good|1085	ecd7792f0e66a137
086	v1_maiden_accurate|above_good|1086	123d383d576b1a49
087	v1_maiden_accurate|above_good|1087	5d7f2b331525be19
088	v1_maiden_accurate|above_good|1088	189db592bc3450fc
089	v1_maiden_accurate|above_good|1089	8c93acc76a385e8b
090	v1_maiden_accurate|above_good|1090	9582759c89f20e9a
091	v1_maiden_accurate|above_good|1091	bb10608486f8858e
092	v1_maiden_accurate|above_good|1092	9bfa953478b3d7a4
093	v1_maiden_accurate|above_good|1093	0ac704c6e32fd7a8
094	v1_maiden_accurate|above_good|1094	8f5774af09766438
095	v1_maiden_accurate|above_good|1095	239f7dc572000e2f
096	v1_maiden_accurate|above_good|1096	1778ad0dfda9c53d
097	v1_maiden_accurate|above_good|1097	4a44e0cb8d89184a
098	v1_maiden_accurate|above_good|1098	cbdbabdb7a2d162c
099	v1_maiden_accurate|above_good|1099	5792fb7aca40b20c
